,pdb_id,lig_id,rmsd,label
211,1bzc,1bzc_530,1.48906,1
212,1bzc,1bzc_539,1.73369,1
213,1bzc,1bzc_546,2.96753,0
214,1bzc,1bzc_549,3.39383,0
215,1bzc,1bzc_556,1.77176,1
216,1bzc,1bzc_558,2.77434,0
217,1bzc,1bzc_566,9.84947,0
218,1bzc,1bzc_577,1.9393,1
219,1bzc,1bzc_579,3.12684,0
220,1bzc,1bzc_588,2.45206,0
221,1bzc,1bzc_592,2.8244,0
222,1bzc,1bzc_593,1.65032,1
223,1bzc,1bzc_597,3.34015,0
224,1bzc,1bzc_608,11.3703,0
225,1bzc,1bzc_611,5.72994,0
226,1bzc,1bzc_614,2.73654,0
227,1bzc,1bzc_615,6.56242,0
228,1bzc,1bzc_620,7.22384,0
229,1bzc,1bzc_622,6.71952,0
230,1bzc,1bzc_625,3.70623,0
231,1bzc,1bzc_629,3.27803,0
232,1bzc,1bzc_633,3.24917,0
233,1bzc,1bzc_644,7.85036,0
234,1bzc,1bzc_651,6.40582,0
235,1bzc,1bzc_652,8.31721,0
236,1bzc,1bzc_659,10.7138,0
237,1bzc,1bzc_660,10.365,0
238,1bzc,1bzc_664,9.92601,0
239,1bzc,1bzc_666,9.46452,0
240,1bzc,1bzc_669,3.82779,0
241,1bzc,1bzc_670,8.25635,0
242,1bzc,1bzc_671,7.53806,0
243,1bzc,1bzc_674,5.95075,0
244,1bzc,1bzc_677,4.05291,0
245,1bzc,1bzc_681,6.06095,0
246,1bzc,1bzc_682,9.7915,0
247,1bzc,1bzc_686,9.90643,0
248,1bzc,1bzc_688,10.7933,0
249,1bzc,1bzc_690,7.79766,0
250,1bzc,1bzc_694,5.46976,0
251,1bzc,1bzc_700,7.25166,0
252,1bzc,1bzc_709,0.678858,1
253,1bzc,1bzc_778,9.85237,0
254,1bzc,1bzc_963,3.37731,0
255,1bzc,1bzc_native,0.0,1
256,1c5z,1c5z_247,0.617156,1
257,1c5z,1c5z_258,0.925591,1
258,1c5z,1c5z_3,0.3978,1
259,1c5z,1c5z_402,0.871815,1
260,1c5z,1c5z_415,3.09696,0
261,1c5z,1c5z_425,1.20271,1
262,1c5z,1c5z_427,0.919558,1
263,1c5z,1c5z_431,1.13502,1
264,1c5z,1c5z_438,3.31211,0
265,1c5z,1c5z_449,0.723384,1
266,1c5z,1c5z_452,0.773005,1
267,1c5z,1c5z_460,1.91934,1
268,1c5z,1c5z_465,0.965366,1
269,1c5z,1c5z_482,2.2492,0
270,1c5z,1c5z_509,6.50213,0
271,1c5z,1c5z_516,6.83054,0
272,1c5z,1c5z_519,2.96291,0
273,1c5z,1c5z_520,4.72947,0
274,1c5z,1c5z_530,1.33038,1
275,1c5z,1c5z_536,7.24827,0
276,1c5z,1c5z_537,3.23859,0
277,1c5z,1c5z_542,5.65036,0
278,1c5z,1c5z_544,5.28192,0
279,1c5z,1c5z_546,3.96397,0
280,1c5z,1c5z_556,4.07138,0
281,1c5z,1c5z_558,3.93781,0
282,1c5z,1c5z_563,3.98364,0
283,1c5z,1c5z_564,3.50354,0
284,1c5z,1c5z_577,1.97162,1
285,1c5z,1c5z_583,6.94106,0
286,1c5z,1c5z_586,2.50822,0
287,1c5z,1c5z_590,5.13636,0
288,1c5z,1c5z_593,3.73775,0
289,1c5z,1c5z_596,4.9685,0
290,1c5z,1c5z_607,1.55885,1
291,1c5z,1c5z_613,2.38947,0
292,1c5z,1c5z_627,0.955453,1
293,1c5z,1c5z_642,1.33284,1
294,1c5z,1c5z_661,2.95094,0
295,1c5z,1c5z_665,1.47869,1
296,1c5z,1c5z_698,2.06405,0
297,1c5z,1c5z_700,1.55804,1
298,1c5z,1c5z_711,4.68875,0
299,1c5z,1c5z_715,5.46902,0
300,1c5z,1c5z_722,6.97895,0
301,1c5z,1c5z_733,7.14293,0
302,1c5z,1c5z_734,3.49682,0
303,1c5z,1c5z_738,6.57875,0
304,1c5z,1c5z_739,7.12493,0
305,1c5z,1c5z_741,5.8971,0
306,1c5z,1c5z_743,7.16775,0
307,1c5z,1c5z_753,5.79594,0
308,1c5z,1c5z_754,6.08867,0
309,1c5z,1c5z_759,4.80953,0
310,1c5z,1c5z_761,6.77457,0
311,1c5z,1c5z_763,6.83615,0
312,1c5z,1c5z_765,7.89367,0
313,1c5z,1c5z_766,7.63655,0
314,1c5z,1c5z_776,2.42957,0
315,1c5z,1c5z_781,5.5136,0
316,1c5z,1c5z_790,4.9276,0
317,1c5z,1c5z_8,0.453101,1
318,1c5z,1c5z_804,4.11153,0
319,1c5z,1c5z_805,3.45031,0
320,1c5z,1c5z_811,3.9195,0
321,1c5z,1c5z_826,4.99855,0
322,1c5z,1c5z_828,5.03769,0
323,1c5z,1c5z_829,7.15505,0
324,1c5z,1c5z_836,7.06339,0
325,1c5z,1c5z_839,2.99278,0
326,1c5z,1c5z_840,6.74695,0
327,1c5z,1c5z_844,4.79535,0
328,1c5z,1c5z_862,5.83185,0
329,1c5z,1c5z_892,4.95831,0
330,1c5z,1c5z_898,5.35882,0
331,1c5z,1c5z_931,4.18339,0
332,1c5z,1c5z_937,7.15809,0
333,1c5z,1c5z_953,7.089,0
334,1c5z,1c5z_955,7.23382,0
335,1c5z,1c5z_959,4.25133,0
336,1c5z,1c5z_native,0.0,1
337,1e66,1e66_158,0.562583,1
338,1e66,1e66_247,0.710764,1
339,1e66,1e66_402,0.66369,1
340,1e66,1e66_404,0.973903,1
341,1e66,1e66_406,0.861866,1
342,1e66,1e66_412,1.28945,1
343,1e66,1e66_419,0.970881,1
344,1e66,1e66_422,1.50199,1
345,1e66,1e66_429,1.54891,1
346,1e66,1e66_440,1.56658,1
347,1e66,1e66_442,4.27154,0
348,1e66,1e66_466,1.94327,1
349,1e66,1e66_467,1.60546,1
350,1e66,1e66_468,3.0092,0
351,1e66,1e66_477,2.13959,0
352,1e66,1e66_483,1.57345,1
353,1e66,1e66_484,1.50793,1
354,1e66,1e66_489,4.27736,0
355,1e66,1e66_495,3.39952,0
356,1e66,1e66_498,4.66536,0
357,1e66,1e66_504,3.95235,0
358,1e66,1e66_505,3.58233,0
359,1e66,1e66_550,4.44905,0
360,1e66,1e66_551,6.111,0
361,1e66,1e66_552,6.31783,0
362,1e66,1e66_553,6.8361,0
363,1e66,1e66_573,6.70823,0
364,1e66,1e66_574,6.47473,0
365,1e66,1e66_577,5.73249,0
366,1e66,1e66_587,2.44556,0
367,1e66,1e66_589,2.2734,0
368,1e66,1e66_591,7.36614,0
369,1e66,1e66_617,5.38727,0
370,1e66,1e66_633,6.08782,0
371,1e66,1e66_656,3.78584,0
372,1e66,1e66_661,3.8394,0
373,1e66,1e66_678,4.0485,0
374,1e66,1e66_700,3.531,0
375,1e66,1e66_702,5.82595,0
376,1e66,1e66_712,1.76035,1
377,1e66,1e66_733,6.3355,0
378,1e66,1e66_744,4.37362,0
379,1e66,1e66_746,3.83026,0
380,1e66,1e66_754,5.66435,0
381,1e66,1e66_755,5.97554,0
382,1e66,1e66_761,3.42416,0
383,1e66,1e66_763,6.73037,0
384,1e66,1e66_767,3.67673,0
385,1e66,1e66_768,2.94649,0
386,1e66,1e66_771,6.51891,0
387,1e66,1e66_772,6.63989,0
388,1e66,1e66_774,1.08869,1
389,1e66,1e66_787,0.604902,1
390,1e66,1e66_806,4.94653,0
391,1e66,1e66_807,5.39183,0
392,1e66,1e66_810,5.12353,0
393,1e66,1e66_823,6.74748,0
394,1e66,1e66_841,3.80231,0
395,1e66,1e66_842,5.12557,0
396,1e66,1e66_859,4.23245,0
397,1e66,1e66_860,6.37781,0
398,1e66,1e66_862,4.54494,0
399,1e66,1e66_863,3.5584,0
400,1e66,1e66_865,5.13752,0
401,1e66,1e66_867,4.59597,0
402,1e66,1e66_870,6.13025,0
403,1e66,1e66_891,0.775206,1
404,1e66,1e66_907,0.89288,1
405,1e66,1e66_909,0.982359,1
406,1e66,1e66_921,6.01012,0
407,1e66,1e66_native,0.0,1
408,1eby,1eby_169,9.19536,0
409,1eby,1eby_211,0.966341,1
410,1eby,1eby_217,0.992864,1
411,1eby,1eby_218,4.42316,0
412,1eby,1eby_223,0.835476,1
413,1eby,1eby_231,2.22263,0
414,1eby,1eby_233,2.00747,0
415,1eby,1eby_237,2.7228,0
416,1eby,1eby_238,0.948089,1
417,1eby,1eby_244,1.19681,1
418,1eby,1eby_245,4.41211,0
419,1eby,1eby_255,4.60365,0
420,1eby,1eby_259,5.6638,0
421,1eby,1eby_262,1.00573,1
422,1eby,1eby_265,0.934473,1
423,1eby,1eby_266,2.16173,0
424,1eby,1eby_269,0.88287,1
425,1eby,1eby_271,4.32839,0
426,1eby,1eby_279,2.01017,0
427,1eby,1eby_294,4.33833,0
428,1eby,1eby_295,0.867452,1
429,1eby,1eby_297,3.69734,0
430,1eby,1eby_299,0.814885,1
431,1eby,1eby_326,4.36732,0
432,1eby,1eby_350,11.2846,0
433,1eby,1eby_361,0.861787,1
434,1eby,1eby_364,0.952104,1
435,1eby,1eby_372,9.41933,0
436,1eby,1eby_414,4.72381,0
437,1eby,1eby_416,2.60538,0
438,1eby,1eby_444,6.45221,0
439,1eby,1eby_447,2.97591,0
440,1eby,1eby_453,3.44626,0
441,1eby,1eby_456,7.42908,0
442,1eby,1eby_464,4.78912,0
443,1eby,1eby_470,3.85317,0
444,1eby,1eby_472,4.40243,0
445,1eby,1eby_473,4.33274,0
446,1eby,1eby_477,4.81274,0
447,1eby,1eby_481,5.97109,0
448,1eby,1eby_488,4.87807,0
449,1eby,1eby_490,5.67752,0
450,1eby,1eby_493,7.52652,0
451,1eby,1eby_499,4.6234,0
452,1eby,1eby_503,8.26278,0
453,1eby,1eby_507,10.442,0
454,1eby,1eby_514,6.86868,0
455,1eby,1eby_517,10.0883,0
456,1eby,1eby_519,6.76319,0
457,1eby,1eby_531,6.77226,0
458,1eby,1eby_532,8.09032,0
459,1eby,1eby_535,7.69259,0
460,1eby,1eby_538,6.11779,0
461,1eby,1eby_540,6.26797,0
462,1eby,1eby_548,7.24188,0
463,1eby,1eby_556,6.34876,0
464,1eby,1eby_563,6.94933,0
465,1eby,1eby_569,10.5497,0
466,1eby,1eby_571,5.30195,0
467,1eby,1eby_572,9.11352,0
468,1eby,1eby_573,10.1871,0
469,1eby,1eby_575,9.0416,0
470,1eby,1eby_576,7.78125,0
471,1eby,1eby_580,9.79684,0
472,1eby,1eby_582,8.95098,0
473,1eby,1eby_584,8.24497,0
474,1eby,1eby_595,9.88339,0
475,1eby,1eby_597,8.21734,0
476,1eby,1eby_600,10.3651,0
477,1eby,1eby_634,6.59325,0
478,1eby,1eby_641,9.12883,0
479,1eby,1eby_645,9.51265,0
480,1eby,1eby_647,10.219,0
481,1eby,1eby_649,8.45972,0
482,1eby,1eby_658,7.57775,0
483,1eby,1eby_659,8.20263,0
484,1eby,1eby_667,8.70975,0
485,1eby,1eby_673,8.53692,0
486,1eby,1eby_688,6.75679,0
487,1eby,1eby_689,6.9225,0
488,1eby,1eby_694,9.29481,0
489,1eby,1eby_731,3.13453,0
490,1eby,1eby_741,8.1639,0
491,1eby,1eby_751,9.5781,0
492,1eby,1eby_763,7.08903,0
493,1eby,1eby_767,8.33386,0
494,1eby,1eby_769,7.95256,0
495,1eby,1eby_770,7.11751,0
496,1eby,1eby_771,10.2364,0
497,1eby,1eby_772,5.39192,0
498,1eby,1eby_773,10.0253,0
499,1eby,1eby_774,7.2292,0
500,1eby,1eby_777,10.6156,0
501,1eby,1eby_779,8.1298,0
502,1eby,1eby_791,7.25497,0
503,1eby,1eby_792,7.61082,0
504,1eby,1eby_803,3.88571,0
505,1eby,1eby_813,4.25598,0
506,1eby,1eby_826,5.49616,0
507,1eby,1eby_848,3.93366,0
508,1eby,1eby_native,0.0,1
509,1g2k,1g2k_209,1.05573,1
510,1g2k,1g2k_225,0.697524,1
511,1g2k,1g2k_242,1.13097,1
512,1g2k,1g2k_247,0.640343,1
513,1g2k,1g2k_248,0.987779,1
514,1g2k,1g2k_265,0.690711,1
515,1g2k,1g2k_271,0.510574,1
516,1g2k,1g2k_283,1.02277,1
517,1g2k,1g2k_290,1.30493,1
518,1g2k,1g2k_294,0.955476,1
519,1g2k,1g2k_295,1.16963,1
520,1g2k,1g2k_306,6.51396,0
521,1g2k,1g2k_328,0.542438,1
522,1g2k,1g2k_403,2.94433,0
523,1g2k,1g2k_404,7.73142,0
524,1g2k,1g2k_408,8.8071,0
525,1g2k,1g2k_417,4.22297,0
526,1g2k,1g2k_420,6.64043,0
527,1g2k,1g2k_436,9.36966,0
528,1g2k,1g2k_454,9.99229,0
529,1g2k,1g2k_456,9.86242,0
530,1g2k,1g2k_458,6.83505,0
531,1g2k,1g2k_460,4.85462,0
532,1g2k,1g2k_462,4.7488,0
533,1g2k,1g2k_466,6.30982,0
534,1g2k,1g2k_467,6.58702,0
535,1g2k,1g2k_468,5.64071,0
536,1g2k,1g2k_469,2.66621,0
537,1g2k,1g2k_473,9.03046,0
538,1g2k,1g2k_475,2.96763,0
539,1g2k,1g2k_482,6.62419,0
540,1g2k,1g2k_487,7.59373,0
541,1g2k,1g2k_497,6.8531,0
542,1g2k,1g2k_502,9.29401,0
543,1g2k,1g2k_504,2.37593,0
544,1g2k,1g2k_516,7.00466,0
545,1g2k,1g2k_52,0.746311,1
546,1g2k,1g2k_520,8.75898,0
547,1g2k,1g2k_521,9.69821,0
548,1g2k,1g2k_530,9.76443,0
549,1g2k,1g2k_543,10.5104,0
550,1g2k,1g2k_546,8.5702,0
551,1g2k,1g2k_551,8.22713,0
552,1g2k,1g2k_556,7.59719,0
553,1g2k,1g2k_565,8.04183,0
554,1g2k,1g2k_566,10.0168,0
555,1g2k,1g2k_568,8.85217,0
556,1g2k,1g2k_569,10.1478,0
557,1g2k,1g2k_573,7.62843,0
558,1g2k,1g2k_582,9.23081,0
559,1g2k,1g2k_584,8.72889,0
560,1g2k,1g2k_588,10.9594,0
561,1g2k,1g2k_589,11.5889,0
562,1g2k,1g2k_590,9.18933,0
563,1g2k,1g2k_591,8.33396,0
564,1g2k,1g2k_592,9.7712,0
565,1g2k,1g2k_597,9.52253,0
566,1g2k,1g2k_598,9.29022,0
567,1g2k,1g2k_600,6.17504,0
568,1g2k,1g2k_606,10.6945,0
569,1g2k,1g2k_607,10.383,0
570,1g2k,1g2k_610,4.71764,0
571,1g2k,1g2k_617,10.708,0
572,1g2k,1g2k_621,5.51698,0
573,1g2k,1g2k_624,9.45477,0
574,1g2k,1g2k_625,8.09283,0
575,1g2k,1g2k_639,2.43546,0
576,1g2k,1g2k_640,11.3589,0
577,1g2k,1g2k_644,6.28593,0
578,1g2k,1g2k_645,4.99289,0
579,1g2k,1g2k_646,9.44244,0
580,1g2k,1g2k_649,9.98656,0
581,1g2k,1g2k_650,7.5073,0
582,1g2k,1g2k_652,6.13979,0
583,1g2k,1g2k_654,11.5527,0
584,1g2k,1g2k_663,8.74358,0
585,1g2k,1g2k_668,10.5702,0
586,1g2k,1g2k_670,11.9922,0
587,1g2k,1g2k_673,10.9807,0
588,1g2k,1g2k_675,3.34531,0
589,1g2k,1g2k_677,8.54053,0
590,1g2k,1g2k_679,7.64502,0
591,1g2k,1g2k_683,10.3949,0
592,1g2k,1g2k_684,11.8387,0
593,1g2k,1g2k_690,10.5387,0
594,1g2k,1g2k_705,1.86728,1
595,1g2k,1g2k_736,1.85849,1
596,1g2k,1g2k_737,1.7529,1
597,1g2k,1g2k_74,0.604998,1
598,1g2k,1g2k_762,2.0594,0
599,1g2k,1g2k_771,2.09594,0
600,1g2k,1g2k_874,1.51496,1
601,1g2k,1g2k_900,0.988295,1
602,1g2k,1g2k_98,9.80109,0
603,1g2k,1g2k_native,0.0,1
604,1gpk,1gpk_159,0.761933,1
605,1gpk,1gpk_182,0.907629,1
606,1gpk,1gpk_194,0.621281,1
607,1gpk,1gpk_231,4.57173,0
608,1gpk,1gpk_239,0.350949,1
609,1gpk,1gpk_267,3.56361,0
610,1gpk,1gpk_280,3.60988,0
611,1gpk,1gpk_328,0.524224,1
612,1gpk,1gpk_364,0.26415,1
613,1gpk,1gpk_404,4.77696,0
614,1gpk,1gpk_407,0.790906,1
615,1gpk,1gpk_409,0.900617,1
616,1gpk,1gpk_415,1.61884,1
617,1gpk,1gpk_419,1.13493,1
618,1gpk,1gpk_420,3.61046,0
619,1gpk,1gpk_427,1.13118,1
620,1gpk,1gpk_428,4.25427,0
621,1gpk,1gpk_429,1.77435,1
622,1gpk,1gpk_437,3.69345,0
623,1gpk,1gpk_450,3.14257,0
624,1gpk,1gpk_46,0.481271,1
625,1gpk,1gpk_460,2.15468,0
626,1gpk,1gpk_463,1.4389,1
627,1gpk,1gpk_465,0.964474,1
628,1gpk,1gpk_473,3.43935,0
629,1gpk,1gpk_477,4.90317,0
630,1gpk,1gpk_494,5.05466,0
631,1gpk,1gpk_496,3.90418,0
632,1gpk,1gpk_548,5.52322,0
633,1gpk,1gpk_560,5.3877,0
634,1gpk,1gpk_569,4.24382,0
635,1gpk,1gpk_571,1.46862,1
636,1gpk,1gpk_577,5.82829,0
637,1gpk,1gpk_578,5.42616,0
638,1gpk,1gpk_583,4.01972,0
639,1gpk,1gpk_588,3.09166,0
640,1gpk,1gpk_590,6.33098,0
641,1gpk,1gpk_600,4.5288,0
642,1gpk,1gpk_609,4.92535,0
643,1gpk,1gpk_612,5.66089,0
644,1gpk,1gpk_625,7.48421,0
645,1gpk,1gpk_641,5.16209,0
646,1gpk,1gpk_660,3.60365,0
647,1gpk,1gpk_666,5.15881,0
648,1gpk,1gpk_668,3.94504,0
649,1gpk,1gpk_67,4.92776,0
650,1gpk,1gpk_683,5.06821,0
651,1gpk,1gpk_689,5.26098,0
652,1gpk,1gpk_697,5.26785,0
653,1gpk,1gpk_700,6.04946,0
654,1gpk,1gpk_735,5.54863,0
655,1gpk,1gpk_764,9.43297,0
656,1gpk,1gpk_779,10.395,0
657,1gpk,1gpk_782,5.71302,0
658,1gpk,1gpk_783,10.0382,0
659,1gpk,1gpk_785,6.523,0
660,1gpk,1gpk_788,5.96387,0
661,1gpk,1gpk_793,4.90459,0
662,1gpk,1gpk_794,2.7529,0
663,1gpk,1gpk_850,5.88426,0
664,1gpk,1gpk_874,6.06708,0
665,1gpk,1gpk_95,3.64648,0
666,1gpk,1gpk_984,2.19633,0
667,1gpk,1gpk_988,4.19491,0
668,1gpk,1gpk_native,0.0,1
669,1gpn,1gpn_109,1.20875,1
670,1gpn,1gpn_252,0.372501,1
671,1gpn,1gpn_299,0.34656,1
672,1gpn,1gpn_330,0.514499,1
673,1gpn,1gpn_401,0.978874,1
674,1gpn,1gpn_404,1.47469,1
675,1gpn,1gpn_405,0.558809,1
676,1gpn,1gpn_407,0.580158,1
677,1gpn,1gpn_422,3.88236,0
678,1gpn,1gpn_435,0.996555,1
679,1gpn,1gpn_443,0.923111,1
680,1gpn,1gpn_446,2.95567,0
681,1gpn,1gpn_451,1.40457,1
682,1gpn,1gpn_459,4.40896,0
683,1gpn,1gpn_466,4.39991,0
684,1gpn,1gpn_471,1.93963,1
685,1gpn,1gpn_475,1.16297,1
686,1gpn,1gpn_477,0.954397,1
687,1gpn,1gpn_481,5.11298,0
688,1gpn,1gpn_483,4.26556,0
