,pdb_id,lig_id,rmsd,label
104,10_3u5j_3p5o,1_004,6.1445,0
105,10_3u5j_3p5o,1_005,0.812098,1
106,10_3u5j_3p5o,1_006,1.16824,1
107,10_3u5j_3p5o,1_007,6.09473,0
108,10_3u5j_3p5o,1_008,6.18947,0
109,10_3u5j_3p5o,1_009,6.248530000000001,0
110,10_3u5j_3p5o,1_010,1.27128,1
111,10_3u5j_3p5o,1_011,0.894333,1
112,10_3u5j_3p5o,1_012,1.6069200000000001,1
113,10_3u5j_3p5o,1_013,1.10351,1
114,10_3u5j_3p5o,1_014,6.45429,0
115,10_3u5j_3p5o,1_015,1.35141,1
116,10_3u5j_3p5o,1_016,1.1213899999999999,1
117,10_3u5j_3p5o,1_017,1.7410900000000002,1
118,10_3u5j_3p5o,1_018,6.343999999999999,0
119,10_3u5j_3p5o,1_019,6.092890000000001,0
120,10_3u5j_3u5j,1_000,0.425333,1
121,10_3u5j_3u5j,1_001,2.36901,0
122,10_3u5j_3u5j,1_002,2.33969,0
123,10_3u5j_3u5j,1_003,1.9891900000000002,1
124,10_3u5j_3u5j,1_004,2.39485,0
125,10_3u5j_3u5j,1_005,2.88899,0
126,10_3u5j_3u5j,1_006,2.8687099999999996,0
127,10_3u5j_3u5j,1_007,2.5375799999999997,0
128,10_3u5j_3u5j,1_008,2.4392099999999997,0
129,10_3u5j_3u5j,1_009,2.464,0
130,10_3u5j_3u5j,1_010,2.3471,0
131,10_3u5j_3u5j,1_011,2.40455,0
132,10_3u5j_3u5j,1_012,4.8134,0
133,10_3u5j_3u5j,1_013,4.8142,0
134,10_3u5j_3u5j,1_014,1.51145,1
135,10_3u5j_3u5j,1_015,1.75242,1
136,10_3u5j_3u5j,1_016,5.12593,0
137,10_3u5j_3u5j,1_017,6.1657,0
138,10_3u5j_3u5j,1_018,5.11381,0
139,10_3u5j_3u5j,1_019,5.370369999999999,0
140,10_3u5j_4lzs,1_000,0.7017770000000001,1
141,10_3u5j_4lzs,1_001,0.793141,1
142,10_3u5j_4lzs,1_002,0.407736,1
143,10_3u5j_4lzs,1_003,2.09659,0
144,10_3u5j_4lzs,1_004,4.21842,0
145,10_3u5j_4lzs,1_005,2.07492,0
146,10_3u5j_4lzs,1_006,5.39585,0
147,10_3u5j_4lzs,1_007,5.37024,0
148,10_3u5j_4lzs,1_008,5.67801,0
149,10_3u5j_4lzs,1_009,1.33856,1
150,10_3u5j_4lzs,1_010,5.70674,0
151,10_3u5j_4lzs,1_011,3.27637,0
152,10_3u5j_4lzs,1_012,3.12879,0
153,10_3u5j_4lzs,1_013,4.36653,0
154,10_3u5j_4lzs,1_014,1.8865900000000002,1
155,10_3u5j_4lzs,1_015,5.2763800000000005,0
156,10_3u5j_4lzs,1_016,1.43943,1
157,10_3u5j_4lzs,1_017,5.52864,0
158,10_3u5j_4lzs,1_018,1.4209200000000002,1
159,10_3u5j_4lzs,1_019,5.75935,0
160,10_3u5j_4ogj,1_000,7.4801899999999995,0
161,10_3u5j_4ogj,1_001,7.583710000000001,0
162,10_3u5j_4ogj,1_002,7.6212100000000005,0
163,10_3u5j_4ogj,1_003,7.23269,0
164,10_3u5j_4ogj,1_004,7.528969999999999,0
165,10_3u5j_4ogj,1_005,7.612989999999999,0
166,10_3u5j_4ogj,1_006,7.4840100000000005,0
167,10_3u5j_4ogj,1_007,7.395110000000001,0
168,10_3u5j_4ogj,1_008,7.4725,0
169,10_3u5j_4ogj,1_009,7.53985,0
170,10_3u5j_4ogj,1_010,7.544060000000001,0
171,10_3u5j_4ogj,1_011,7.4968,0
172,10_3u5j_4ogj,1_012,5.90885,0
173,10_3u5j_4ogj,1_013,1.8049,1
174,10_3u5j_4ogj,1_014,7.881410000000001,0
175,10_3u5j_4ogj,1_015,1.39402,1
176,10_3u5j_4ogj,1_016,7.33599,0
177,10_3u5j_4ogj,1_017,7.398619999999999,0
178,10_3u5j_4ogj,1_018,2.50263,0
179,10_3u5j_4ogj,1_019,1.27577,1
180,10_3u5j_4wiv,1_000,7.001010000000001,0
181,10_3u5j_4wiv,1_001,2.04426,0
182,10_3u5j_4wiv,1_002,7.547960000000001,0
183,10_3u5j_4wiv,1_003,4.43323,0
184,10_3u5j_4wiv,1_004,8.50278,0
185,10_3u5j_4wiv,1_005,6.598139999999999,0
186,10_3u5j_4wiv,1_006,8.167869999999999,0
187,10_3u5j_4wiv,1_007,8.2286,0
188,10_3u5j_4wiv,1_008,6.858219999999999,0
189,10_3u5j_4wiv,1_009,8.23039,0
190,10_3u5j_4wiv,1_010,8.040239999999999,0
191,10_3u5j_4wiv,1_011,8.11664,0
192,10_3u5j_4wiv,1_012,4.4062,0
193,10_3u5j_4wiv,1_013,1.08975,1
194,10_3u5j_4wiv,1_014,6.6619,0
195,10_3u5j_4wiv,1_015,8.07421,0
196,10_3u5j_4wiv,1_016,7.620260000000001,0
197,10_3u5j_4wiv,1_017,8.31803,0
198,10_3u5j_4wiv,1_018,8.14933,0
199,10_3u5j_4wiv,1_019,1.34392,1
200,10_4lzs_3p5o,1_000,7.0175,0
201,10_4lzs_3p5o,1_001,6.0433900000000005,0
202,10_4lzs_3p5o,1_002,6.10268,0
203,10_4lzs_3p5o,1_003,0.739316,1
204,10_4lzs_3p5o,1_004,7.5552399999999995,0
205,10_4lzs_3p5o,1_005,0.920954,1
206,10_4lzs_3p5o,1_006,0.7635390000000001,1
207,10_4lzs_3p5o,1_007,1.1678600000000001,1
208,10_4lzs_3p5o,1_008,1.61921,1
209,10_4lzs_3p5o,1_009,6.01297,0
210,10_4lzs_3p5o,1_010,6.05032,0
211,10_4lzs_3p5o,1_011,6.95005,0
212,10_4lzs_3p5o,1_012,1.24629,1
213,10_4lzs_3p5o,1_013,7.00024,0
214,10_4lzs_3p5o,1_014,6.12555,0
215,10_4lzs_3p5o,1_015,5.97664,0
216,10_4lzs_3p5o,1_016,7.47372,0
217,10_4lzs_3p5o,1_017,0.9420000000000001,1
218,10_4lzs_3p5o,1_018,6.85715,0
219,10_4lzs_3p5o,1_019,7.54219,0
220,10_4lzs_3u5j,1_000,2.44853,0
221,10_4lzs_3u5j,1_001,2.42485,0
222,10_4lzs_3u5j,1_002,6.35995,0
223,10_4lzs_3u5j,1_003,2.56052,0
224,10_4lzs_3u5j,1_004,5.12052,0
225,10_4lzs_3u5j,1_005,6.41244,0
226,10_4lzs_3u5j,1_006,2.51912,0
227,10_4lzs_3u5j,1_007,5.10179,0
228,10_4lzs_3u5j,1_008,4.88477,0
229,10_4lzs_3u5j,1_009,6.6082399999999994,0
230,10_4lzs_3u5j,1_010,5.6060300000000005,0
231,10_4lzs_3u5j,1_011,5.6064099999999994,0
232,10_4lzs_3u5j,1_012,5.6018,0
233,10_4lzs_3u5j,1_013,6.65764,0
234,10_4lzs_3u5j,1_014,4.9074,0
235,10_4lzs_3u5j,1_015,5.56679,0
236,10_4lzs_3u5j,1_016,5.42742,0
237,10_4lzs_3u5j,1_017,5.418740000000001,0
238,10_4lzs_3u5j,1_018,6.6768,0
239,10_4lzs_3u5j,1_019,6.6809899999999995,0
240,10_4lzs_4lzs,1_000,0.361165,1
241,10_4lzs_4lzs,1_001,2.0635,0
242,10_4lzs_4lzs,1_002,4.82455,0
243,10_4lzs_4lzs,1_003,1.54003,1
244,10_4lzs_4lzs,1_004,4.17127,0
245,10_4lzs_4lzs,1_005,1.70485,1
246,10_4lzs_4lzs,1_006,0.685914,1
247,10_4lzs_4lzs,1_007,4.818309999999999,0
248,10_4lzs_4lzs,1_008,1.7953,1
249,10_4lzs_4lzs,1_009,5.25291,0
250,10_4lzs_4lzs,1_010,4.37881,0
251,10_4lzs_4lzs,1_011,4.347569999999999,0
252,10_4lzs_4lzs,1_012,5.7647,0
253,10_4lzs_4lzs,1_013,5.49073,0
254,10_4lzs_4lzs,1_014,2.86325,0
255,10_4lzs_4lzs,1_015,4.09417,0
256,10_4lzs_4lzs,1_016,5.28421,0
257,10_4lzs_4lzs,1_017,4.4789699999999995,0
258,10_4lzs_4lzs,1_018,4.8064599999999995,0
259,10_4lzs_4lzs,1_019,2.9745,0
260,10_4lzs_4ogj,1_000,1.5977700000000001,1
261,10_4lzs_4ogj,1_001,1.56239,1
262,10_4lzs_4ogj,1_002,1.50047,1
263,10_4lzs_4ogj,1_003,1.54126,1
264,10_4lzs_4ogj,1_004,1.244,1
265,10_4lzs_4ogj,1_005,8.59334,0
266,10_4lzs_4ogj,1_006,1.9744400000000002,1
267,10_4lzs_4ogj,1_007,5.41924,0
268,10_4lzs_4ogj,1_008,2.23636,0
269,10_4lzs_4ogj,1_009,1.68972,1
270,10_4lzs_4ogj,1_010,3.4562800000000005,0
271,10_4lzs_4ogj,1_011,2.5286,0
272,10_4lzs_4ogj,1_012,3.0981,0
273,10_4lzs_4ogj,1_013,2.33692,0
274,10_4lzs_4ogj,1_014,3.16941,0
275,10_4lzs_4ogj,1_015,1.29011,1
276,10_4lzs_4ogj,1_016,1.6796900000000001,1
277,10_4lzs_4ogj,1_017,7.53695,0
278,10_4lzs_4ogj,1_018,7.99178,0
279,10_4lzs_4ogj,1_019,2.08317,0
280,10_4lzs_4wiv,1_000,8.683910000000001,0
281,10_4lzs_4wiv,1_001,8.09195,0
282,10_4lzs_4wiv,1_002,8.12851,0
283,10_4lzs_4wiv,1_003,8.40812,0
284,10_4lzs_4wiv,1_004,8.10402,0
285,10_4lzs_4wiv,1_005,8.135,0
286,10_4lzs_4wiv,1_006,8.65784,0
287,10_4lzs_4wiv,1_007,8.15012,0
288,10_4lzs_4wiv,1_008,8.53709,0
289,10_4lzs_4wiv,1_009,8.18417,0
290,10_4lzs_4wiv,1_010,8.20268,0
291,10_4lzs_4wiv,1_011,8.24117,0
292,10_4lzs_4wiv,1_012,8.28358,0
293,10_4lzs_4wiv,1_013,8.41888,0
294,10_4lzs_4wiv,1_014,8.150960000000001,0
295,10_4lzs_4wiv,1_015,8.66152,0
296,10_4lzs_4wiv,1_016,8.2198,0
297,10_4lzs_4wiv,1_017,8.46471,0
298,10_4lzs_4wiv,1_018,7.672110000000001,0
299,10_4lzs_4wiv,1_019,8.3354,0
300,10_4ogj_3p5o,1_000,0.774259,1
301,10_4ogj_3p5o,1_001,0.78943,1
302,10_4ogj_3p5o,1_002,6.260280000000001,0
303,10_4ogj_3p5o,1_003,0.804044,1
304,10_4ogj_3p5o,1_004,1.61273,1
305,10_4ogj_3p5o,1_005,1.5937,1
306,10_4ogj_3p5o,1_006,0.746639,1
307,10_4ogj_3p5o,1_007,0.771511,1
308,10_4ogj_3p5o,1_008,1.38584,1
309,10_4ogj_3p5o,1_009,0.7349220000000001,1
310,10_4ogj_3p5o,1_010,0.775641,1
311,10_4ogj_3p5o,1_011,0.723831,1
312,10_4ogj_3p5o,1_012,1.01698,1
313,10_4ogj_3p5o,1_013,0.728404,1
314,10_4ogj_3p5o,1_014,3.76684,0
315,10_4ogj_3p5o,1_015,1.0476,1
316,10_4ogj_3p5o,1_016,1.06548,1
317,10_4ogj_3p5o,1_017,3.73005,0
318,10_4ogj_3p5o,1_018,1.23655,1
319,10_4ogj_3p5o,1_019,0.8516729999999999,1
320,10_4ogj_3u5j,1_000,2.36179,0
321,10_4ogj_3u5j,1_001,2.3402,0
322,10_4ogj_3u5j,1_002,2.50523,0
323,10_4ogj_3u5j,1_003,2.5575200000000002,0
324,10_4ogj_3u5j,1_004,2.64812,0
325,10_4ogj_3u5j,1_005,2.6106700000000003,0
326,10_4ogj_3u5j,1_006,7.1986,0
327,10_4ogj_3u5j,1_007,2.7305,0
328,10_4ogj_3u5j,1_008,6.99828,0
329,10_4ogj_3u5j,1_009,4.38489,0
330,10_4ogj_3u5j,1_010,5.10463,0
331,10_4ogj_3u5j,1_011,7.05289,0
332,10_4ogj_3u5j,1_012,2.89577,0
333,10_4ogj_3u5j,1_013,5.1109800000000005,0
334,10_4ogj_3u5j,1_014,4.3855699999999995,0
335,10_4ogj_3u5j,1_015,6.975230000000001,0
336,10_4ogj_3u5j,1_016,4.56909,0
337,10_4ogj_3u5j,1_017,4.5552,0
338,10_4ogj_3u5j,1_018,5.26928,0
339,10_4ogj_3u5j,1_019,5.53176,0
340,10_4ogj_4lzs,1_000,3.8406,0
341,10_4ogj_4lzs,1_001,5.21805,0
342,10_4ogj_4lzs,1_002,1.58994,1
343,10_4ogj_4lzs,1_003,1.4596,1
344,10_4ogj_4lzs,1_004,1.55393,1
345,10_4ogj_4lzs,1_005,5.72318,0
346,10_4ogj_4lzs,1_006,5.083880000000001,0
347,10_4ogj_4lzs,1_007,5.72596,0
348,10_4ogj_4lzs,1_008,4.34331,0
349,10_4ogj_4lzs,1_009,5.23921,0
350,10_4ogj_4lzs,1_010,5.1704300000000005,0
351,10_4ogj_4lzs,1_011,5.6864300000000005,0
352,10_4ogj_4lzs,1_012,4.29303,0
353,10_4ogj_4lzs,1_013,5.42216,0
354,10_4ogj_4lzs,1_014,4.50436,0
355,10_4ogj_4lzs,1_015,5.42432,0
356,10_4ogj_4lzs,1_016,5.262230000000001,0
357,10_4ogj_4lzs,1_017,1.14368,1
358,10_4ogj_4lzs,1_018,2.8037400000000003,0
359,10_4ogj_4lzs,1_019,3.77051,0
360,10_4ogj_4ogj,1_000,1.7322,1
361,10_4ogj_4ogj,1_001,1.8465200000000002,1
362,10_4ogj_4ogj,1_002,1.58599,1
363,10_4ogj_4ogj,1_003,1.64573,1
364,10_4ogj_4ogj,1_004,1.93605,1
365,10_4ogj_4ogj,1_005,1.58332,1
366,10_4ogj_4ogj,1_006,1.7673400000000001,1
367,10_4ogj_4ogj,1_007,3.20132,0
368,10_4ogj_4ogj,1_008,2.22339,0
369,10_4ogj_4ogj,1_009,2.20967,0
370,10_4ogj_4ogj,1_010,2.46929,0
371,10_4ogj_4ogj,1_011,2.4243799999999998,0
372,10_4ogj_4ogj,1_012,2.0188,0
373,10_4ogj_4ogj,1_013,1.40109,1
374,10_4ogj_4ogj,1_014,2.38967,0
375,10_4ogj_4ogj,1_015,1.501,1
376,10_4ogj_4ogj,1_016,1.6372799999999998,1
377,10_4ogj_4ogj,1_017,2.03273,0
378,10_4ogj_4ogj,1_018,1.9745700000000002,1
379,10_4ogj_4ogj,1_019,2.4032299999999998,0
380,10_4ogj_4wiv,1_000,6.80076,0
381,10_4ogj_4wiv,1_001,7.952489999999999,0
382,10_4ogj_4wiv,1_002,6.89617,0
383,10_4ogj_4wiv,1_003,6.74032,0
384,10_4ogj_4wiv,1_004,6.86892,0
385,10_4ogj_4wiv,1_005,7.97474,0
386,10_4ogj_4wiv,1_006,6.83391,0
387,10_4ogj_4wiv,1_007,6.82923,0
388,10_4ogj_4wiv,1_008,7.36481,0
389,10_4ogj_4wiv,1_009,8.22356,0
390,10_4ogj_4wiv,1_010,8.098230000000001,0
391,10_4ogj_4wiv,1_011,7.99582,0
392,10_4ogj_4wiv,1_012,8.06434,0
393,10_4ogj_4wiv,1_013,8.16663,0
394,10_4ogj_4wiv,1_014,7.349939999999999,0
395,10_4ogj_4wiv,1_015,8.18409,0
396,10_4ogj_4wiv,1_016,6.7651699999999995,0
397,10_4ogj_4wiv,1_017,8.06965,0
398,10_4ogj_4wiv,1_018,8.03094,0
399,10_4ogj_4wiv,1_019,7.27522,0
400,10_4wiv_3p5o,1_000,7.5472399999999995,0
401,10_4wiv_3p5o,1_001,7.651260000000001,0
402,10_4wiv_3p5o,1_002,7.53908,0
403,10_4wiv_3p5o,1_003,6.01152,0
404,10_4wiv_3p5o,1_004,6.77481,0
405,10_4wiv_3p5o,1_005,7.438680000000001,0
406,10_4wiv_3p5o,1_006,7.7336100000000005,0
407,10_4wiv_3p5o,1_007,7.979610000000001,0
408,10_4wiv_3p5o,1_008,7.95437,0
409,10_4wiv_3p5o,1_009,7.520689999999999,0
410,10_4wiv_3p5o,1_010,4.0088099999999995,0
411,10_4wiv_3p5o,1_011,7.51151,0
412,10_4wiv_3p5o,1_012,7.232410000000001,0
413,10_4wiv_3p5o,1_013,7.161789999999999,0
414,10_4wiv_3p5o,1_014,7.32647,0
415,10_4wiv_3p5o,1_015,7.2417300000000004,0
416,10_4wiv_3p5o,1_016,6.21235,0
417,10_4wiv_3p5o,1_017,6.690060000000001,0
418,10_4wiv_3p5o,1_018,7.28388,0
419,10_4wiv_3p5o,1_019,3.9712199999999998,0
420,10_4wiv_3u5j,1_000,2.4344,0
421,10_4wiv_3u5j,1_001,2.46141,0
422,10_4wiv_3u5j,1_002,6.0604,0
423,10_4wiv_3u5j,1_003,6.07156,0
424,10_4wiv_3u5j,1_004,1.95521,1
425,10_4wiv_3u5j,1_005,6.24578,0
426,10_4wiv_3u5j,1_006,3.2835900000000002,0
427,10_4wiv_3u5j,1_007,3.4406,0
428,10_4wiv_3u5j,1_008,3.45592,0
429,10_4wiv_3u5j,1_009,2.6147099999999996,0
430,10_4wiv_3u5j,1_010,4.83345,0
431,10_4wiv_3u5j,1_011,6.04814,0
432,10_4wiv_3u5j,1_012,4.91902,0
433,10_4wiv_3u5j,1_013,4.86148,0
434,10_4wiv_3u5j,1_014,6.1378699999999995,0
435,10_4wiv_3u5j,1_015,4.49378,0
436,10_4wiv_3u5j,1_016,4.8265,0
437,10_4wiv_3u5j,1_017,2.97085,0
438,10_4wiv_3u5j,1_018,5.0085,0
439,10_4wiv_3u5j,1_019,5.24884,0
440,10_4wiv_4lzs,1_000,3.69268,0
441,10_4wiv_4lzs,1_001,1.95022,1
442,10_4wiv_4lzs,1_002,4.27385,0
443,10_4wiv_4lzs,1_003,4.391430000000001,0
444,10_4wiv_4lzs,1_004,2.19759,0
445,10_4wiv_4lzs,1_005,3.7352,0
446,10_4wiv_4lzs,1_006,5.31454,0
447,10_4wiv_4lzs,1_007,5.5148,0
448,10_4wiv_4lzs,1_008,5.40592,0
449,10_4wiv_4lzs,1_009,5.55839,0
450,10_4wiv_4lzs,1_010,5.93582,0
451,10_4wiv_4lzs,1_011,6.095,0
452,10_4wiv_4lzs,1_012,5.3314,0
453,10_4wiv_4lzs,1_013,4.79983,0
454,10_4wiv_4lzs,1_014,3.19517,0
455,10_4wiv_4lzs,1_015,2.6252400000000002,0
456,10_4wiv_4lzs,1_016,5.49713,0
457,10_4wiv_4lzs,1_017,3.2832,0
458,10_4wiv_4lzs,1_018,3.7701599999999997,0
459,10_4wiv_4lzs,1_019,5.87293,0
460,10_4wiv_4ogj,1_000,1.8296700000000001,1
461,10_4wiv_4ogj,1_001,1.7432400000000001,1
462,10_4wiv_4ogj,1_002,1.7835299999999998,1
463,10_4wiv_4ogj,1_003,7.53573,0
464,10_4wiv_4ogj,1_004,7.486439999999999,0
465,10_4wiv_4ogj,1_005,1.8331099999999998,1
466,10_4wiv_4ogj,1_006,1.5440399999999999,1
467,10_4wiv_4ogj,1_007,1.48364,1
468,10_4wiv_4ogj,1_008,1.73348,1
469,10_4wiv_4ogj,1_009,1.69737,1
470,10_4wiv_4ogj,1_010,7.397689999999999,0
471,10_4wiv_4ogj,1_011,7.47167,0
472,10_4wiv_4ogj,1_012,6.763210000000001,0
473,10_4wiv_4ogj,1_013,7.02854,0
474,10_4wiv_4ogj,1_014,1.86917,1
475,10_4wiv_4ogj,1_015,1.48779,1
476,10_4wiv_4ogj,1_016,1.25029,1
477,10_4wiv_4ogj,1_017,2.7406,0
478,10_4wiv_4ogj,1_018,7.4348,0
479,10_4wiv_4ogj,1_019,1.4826700000000002,1
480,10_4wiv_4wiv,1_000,2.4268400000000003,0
481,10_4wiv_4wiv,1_001,2.3113099999999998,0
482,10_4wiv_4wiv,1_002,2.7610099999999997,0
483,10_4wiv_4wiv,1_003,1.5759299999999998,1
484,10_4wiv_4wiv,1_004,2.76805,0
485,10_4wiv_4wiv,1_005,2.7509900000000003,0
486,10_4wiv_4wiv,1_006,7.38092,0
487,10_4wiv_4wiv,1_007,2.7915,0
488,10_4wiv_4wiv,1_008,1.5993700000000002,1
489,10_4wiv_4wiv,1_009,8.12482,0
490,10_4wiv_4wiv,1_010,1.59774,1
491,10_4wiv_4wiv,1_011,2.76306,0
492,10_4wiv_4wiv,1_012,3.87276,0
493,10_4wiv_4wiv,1_013,1.67582,1
494,10_4wiv_4wiv,1_014,8.11461,0
495,10_4wiv_4wiv,1_015,8.1095,0
496,10_4wiv_4wiv,1_016,3.21062,0
497,10_4wiv_4wiv,1_017,8.067960000000001,0
498,10_4wiv_4wiv,1_018,2.85265,0
499,10_4wiv_4wiv,1_019,5.0212900000000005,0
500,11_1ps3_1ps3,1_000,1.30506,1
501,11_1ps3_1ps3,1_001,0.570345,1
502,11_1ps3_1ps3,1_002,0.800126,1
503,11_1ps3_1ps3,1_003,1.4671,1
504,11_1ps3_1ps3,1_004,0.44476099999999996,1
505,11_1ps3_1ps3,1_005,0.611625,1
506,11_1ps3_1ps3,1_006,0.9676870000000001,1
507,11_1ps3_1ps3,1_007,1.0533299999999999,1
508,11_1ps3_1ps3,1_008,1.15677,1
509,11_1ps3_1ps3,1_009,0.702671,1
510,11_1ps3_1ps3,1_010,0.697241,1
511,11_1ps3_1ps3,1_011,0.9611299999999999,1
512,11_1ps3_1ps3,1_012,1.044,1
513,11_1ps3_1ps3,1_013,0.631521,1
514,11_1ps3_1ps3,1_014,3.63418,0
515,11_1ps3_1ps3,1_015,3.51366,0
516,11_1ps3_1ps3,1_016,3.61849,0
517,11_1ps3_1ps3,1_017,3.19963,0
518,11_1ps3_1ps3,1_018,3.60184,0
519,11_1ps3_1ps3,1_019,3.61654,0
520,11_1ps3_3d4z,1_000,0.481721,1
521,11_1ps3_3d4z,1_001,0.685656,1
522,11_1ps3_3d4z,1_002,0.7140880000000001,1
523,11_1ps3_3d4z,1_003,0.9607680000000001,1
524,11_1ps3_3d4z,1_004,0.912249,1
525,11_1ps3_3d4z,1_005,0.9382719999999999,1
526,11_1ps3_3d4z,1_006,0.734021,1
527,11_1ps3_3d4z,1_007,1.42035,1
528,11_1ps3_3d4z,1_008,0.750804,1
529,11_1ps3_3d4z,1_009,1.39561,1
530,11_1ps3_3d4z,1_010,1.1788100000000001,1
531,11_1ps3_3d4z,1_011,1.24001,1
532,11_1ps3_3d4z,1_012,1.3678700000000001,1
533,11_1ps3_3d4z,1_013,1.45076,1
534,11_1ps3_3d4z,1_014,1.3384200000000002,1
535,11_1ps3_3d4z,1_015,1.0863399999999999,1
